Full Name,Fighter_Id,Nickname,Ht.,Wt.,Reach,Stance,W,L,D,Belt
Sean Sharaf,0f3a990526c5e706,The Smoke,6.3,252.0,77.0,Orthodox,4,1,0,False
Priya Sharma,5f23eaf9e9c34667,The Catwoman,5.1,115.0,59.0,Orthodox,5,2,0,False
Jason Sharp,285e32e41f61a5b1,No Nickname,,205.0,,Orthodox,3,3,0,False
Eric Shelton,a0c64f272b65d441,Showtime,5.6,125.0,68.0,Orthodox,12,6,0,False
Sean Sherk,029880cdbf5ca089,The Muscle Shark,5.6,155.0,67.0,Orthodox,36,4,1,False
Chase Sherman,01b352b6a9074d5c,The Vanilla Gorilla,6.4,250.0,78.0,Orthodox,16,12,0,False
Valentina Shevchenko,132deb59abae64b1,Bullet,5.5,125.0,66.0,Southpaw,26,4,1,True
Antonina Shevchenko,d7338bcb141abd2c,La Pantera,5.8,125.0,67.0,Southpaw,10,4,0,False
Shi Ming,d683f4870742b273,No Nickname,5.2,115.0,60.0,Orthodox,17,6,0,False
Katsuyori Shibata,d4da8995fc91e7ef,No Nickname,6.0,168.0,,Orthodox,4,11,1,False
Jake Shields,fe435e440b5de0ff,No Nickname,6.0,170.0,72.0,Orthodox,31,9,1,False
Henrique Shiguemoto,5d1700cfbaafbe06,No Nickname,5.11,185.0,72.0,Orthodox,13,4,1,False
Shunichi Shimizu,10657c60ce349e0f,No Nickname,5.5,135.0,,Orthodox,30,18,11,False
Wade Shipp,a9a314cc77d90b6e,The Nightmare,6.3,245.0,,Orthodox,11,5,0,False
Raja Shippen,d9e1942637bd57a4,No Nickname,5.6,145.0,,Orthodox,18,11,1,False
Yuya Shirai,a79bfbc01b2264d6,No Nickname,5.8,168.0,,Orthodox,26,14,2,False
Wes Shivers,ad863b0d57952c57,No Nickname,6.8,,,Orthodox,7,1,0,False
Alexander Shlemenko,ed3ea649b34ddb6c,Storm,5.11,185.0,,Orthodox,56,9,0,False
Josh Shockley,1d36f1ac66cf689d,No Nickname,6.1,155.0,,Orthodox,11,4,0,False
Josh Shockman,821cd80aab70d5f9,The War Hammer,6.4,235.0,,Southpaw,6,3,0,False
Akira Shoji,b0c95dc8e858452c,No Nickname,5.8,195.0,,Orthodox,14,17,5,False
Liudvik Sholinian,1a54231796e24a3f,Palmeyros,5.1,135.0,71.0,Orthodox,9,4,1,False
Jack Shore,b8a85389d115e35a,Tank,5.8,145.0,71.0,Orthodox,17,3,0,False
Landon Showalter,35cc17760b06f36d,The Show,6.0,185.0,,Orthodox,11,19,1,False
Ivan Shtyrkov,1f4b1d7d12601c5f,Ural Hulk,6.0,205.0,74.0,Orthodox,15,0,1,False
Brandon Shuey,585f9ffdb0cd0466,Big Dawg,5.7,155.0,,Orthodox,7,6,0,False
Ronal Siahaan,762226efa2b01654,Naga Sakti,5.7,125.0,71.0,Southpaw,7,1,0,False
Sam Sicilia,b8aef0faf4ce9b31,No Nickname,5.8,145.0,67.0,Orthodox,15,8,0,False
Kiril Sidelnikov,cf772fb504842dc3,No Nickname,5.11,230.0,,Orthodox,11,4,0,False
Serhiy Sidey,1a2bf44edb8055b6,No Nickname,5.11,135.0,72.0,Switch,12,2,0,False
Steven Siler,d188a3b817860ec6,Super,5.11,145.0,70.0,Orthodox,29,16,0,False
Siala Siliga,3cf68c1d17f66af7,Mighty Mo,6.1,290.0,,Orthodox,12,5,0,False
Xavier Siller,9a08c2753184ac6d,Young Guns,5.5,125.0,,Orthodox,5,5,0,False
Assuerio Silva,e091482fa6648261,No Nickname,5.1,241.0,,Orthodox,16,8,0,False
Anderson Silva,1f454354805b6f75,The Spider,6.2,185.0,77.0,Southpaw,34,11,0,False
Wanderlei Silva,a1f6999fe57236e0,The Axe Murderer,5.11,205.0,74.0,Orthodox,35,13,1,False
Thiago Silva,2924886ee9c4c527,No Nickname,6.2,205.0,74.0,Orthodox,19,6,0,False
Paulo Cesar Silva,55b8dc4e54fe2c59,Giant,7.5,385.0,,Orthodox,2,6,0,False
Jean Silva,9211aae062b799d6,White Bear,5.6,160.0,,Orthodox,19,12,3,False
Edson Silva,a1153013cb5f628f,Paredao,,205.0,,Orthodox,14,12,0,False
Sidney Silva,a6c32678efd4f434,No Nickname,6.3,170.0,,Southpaw,8,4,0,False
Jay Silva,53bb0d40905b87c0,No Nickname,6.2,185.0,,Southpaw,10,11,1,False
Antonio Silva,8349d55cdecd393a,Bigfoot,6.4,264.0,82.0,Orthodox,19,12,1,False
Fabio Silva,2ba479b409011527,No Nickname,5.11,205.0,,Orthodox,1,8,0,False
Erick Silva,5866fc86183a9fb8,No Nickname,6.0,170.0,74.0,Orthodox,19,9,0,False
Leandro Silva,159da492e000afbf,Buscape,5.9,155.0,72.0,Orthodox,20,6,1,False
Claudio Silva,6f7c616b98e18c29,Hannibal,5.11,170.0,71.0,Southpaw,14,4,0,False
Wagner Silva,fb79582c410d049e,Wagnao,6.0,170.0,,Orthodox,6,3,0,False
Rafael Silva,a31358d90d4bb40a,Morcego,5.7,135.0,,Orthodox,28,6,0,False
Joaquim Silva,ae7fe94f117f98cf,Netto BJJ,5.8,155.0,69.0,Southpaw,14,6,0,False
Felipe Silva,1b38a2b897f6209c,No Nickname,6.0,155.0,77.0,Orthodox,8,2,0,False
Dayana Silva,b19aecbfbb5508cc,No Nickname,5.7,135.0,,Orthodox,7,4,0,False
Bruno Silva,294aa73dbf37d281,Bulldog,5.4,125.0,65.0,Orthodox,15,7,2,False
Bruno Silva,12ebd7d157e91701,Blindado,6.0,185.0,74.0,Orthodox,23,13,0,False
Gabriel Silva,002ca196477ce572,No Nickname,5.6,135.0,71.0,Orthodox,8,2,0,False
Jacob Silva,f6f2ea21a67be3a7,Lil Animal,5.5,125.0,67.0,Orthodox,6,4,0,False
Natalia Silva,262d32ebda89efc4,No Nickname,5.4,125.0,65.0,Southpaw,19,5,1,False
Jansey Silva,0d09efd31eb9fadf,Jones,6.2,185.0,67.0,Orthodox,7,2,0,False
Maria Silva,4408865b4e65e374,Viuva Negra,5.3,115.0,64.0,Orthodox,8,1,0,False
Karine Silva,9d62c2d8ee151f08,Killer,5.5,125.0,67.0,Orthodox,19,6,0,False
Erik Silva,21b813b919776d90,The King,5.9,145.0,71.0,Orthodox,9,3,0,False
Janaina Silva,4784a5b4a452464a,Jana-Iron-Hand,5.1,115.0,60.0,Orthodox,5,1,0,False
Jhonata Silva,4e33534d1e036444,No Nickname,5.5,125.0,66.0,Orthodox,8,2,0,False
Jean Silva,52ef95b5860fb28c,Lord,5.7,145.0,69.0,Orthodox,16,3,0,False
Danny Silva,d964a59c48381cb6,El Puma,5.11,145.0,70.0,Switch,10,2,0,False
Frank Silva,79f60d34ad48d7a3,De Black,,125.0,,Orthodox,7,1,0,False
Samuel Silva,04e0507b94014dbb,Caveira,6.0,155.0,72.0,Orthodox,13,5,1,False
Douglas Silva de Andrade,3a314d9fa7c6825d,D Silva,5.7,135.0,68.0,Orthodox,29,6,0,False
Leonardo Silva de Oliveira,28e088bbcaaa6366,Cabecao,6.2,185.0,,Orthodox,12,4,0,False
Marcus Silveira,f717b6002486f73f,Conan,6.3,242.0,,Orthodox,6,4,0,False
Elias Silverio,52ba464d9068d871,Xuxu,5.11,155.0,73.0,Orthodox,13,3,0,False
Sim Kai Xiong,79e2cb1e813f881b,Kobra,5.6,135.0,67.0,Orthodox,7,2,0,False
Jamey Simmons,f0fad0e9f3b65752,The Afro Samurai,5.6,135.0,70.0,Orthodox,7,4,0,False
Ricky Simon,5987b2458f4b5290,No Nickname,5.6,135.0,69.0,Orthodox,22,7,0,False
Aaron Simpson,d5f820c11a121050,A-Train,6.0,170.0,73.0,Orthodox,12,5,0,False
Wes Sims,e0f7c4f3f67bc808,The Project,6.1,260.0,,Orthodox,24,14,1,False
Marlon Sims,9eedac48b497de5a,No Nickname,,170.0,,Orthodox,3,4,0,False
Tony Sims,57bad6a84230f0c9,No Nickname,5.11,155.0,70.0,Southpaw,12,4,0,False
Everett Sims,59c6d5af765df641,Sexual Chocolate,6.5,260.0,77.0,Southpaw,4,1,0,False
Lodune Sincaid,265589bdd93e7ce5,No Nickname,5.9,185.0,,Orthodox,15,9,0,False
Rob Sinclair,3b65c9dd39741bc4,No Nickname,5.8,155.0,,Orthodox,13,5,0,False
Rory Singer,546015aa2ad945fd,Outburst,6.2,185.0,77.0,Orthodox,11,9,0,False
Rana Rudra Pratap Singh,254ed71756cfd18c,Ashwathama,5.1,135.0,69.0,Orthodox,11,2,0,False
Kiran Singh,f985ca2370a37078,Stubborn,5.1,115.0,65.0,Orthodox,7,4,0,False
Elvis Sinosic,817e0bdf08efce2e,The King of Rock n' Rumble,6.3,205.0,77.0,Orthodox,7,11,2,False
Mitchell Sipe,71ef1111bf829b82,No Dice,6.2,245.0,,Orthodox,4,1,0,False
Gian Siqueira,a46fdda658fee832,Pitbull,6.1,170.0,74.0,Orthodox,19,5,0,False
Jeremia Siregar,a7ac3b1b0c4146db,The Teacher,5.2,125.0,63.0,Orthodox,6,3,0,False
AJ Siscoe,fce9b4056a8ef559,Let's Go,5.7,135.0,,Orthodox,1,2,0,False
Yokthai Sithoar,436cdea7bdfdc016,No Nickname,5.7,143.0,,Orthodox,0,1,0,False
Jeri Sitzes,44a1dd0ef4373edc,No Nickname,5.5,125.0,,Orthodox,3,1,0,False
Dennis Siver,5f87a5c00b3d17ed,No Nickname,5.6,145.0,70.0,Orthodox,23,11,0,False
Chas Skelly,4bd6b4800070b069,The Scrapper,5.11,145.0,72.0,Orthodox,19,3,0,False
Matt Skelton,caced97768818230,No Nickname,6.3,265.0,,Orthodox,0,1,0,False
Zach Skinner,c337c3c85b1871e0,No Nickname,5.6,145.0,,Orthodox,10,11,0,False
Brian Sleeman,9db861c26b63daa8,No Nickname,5.8,185.0,,Orthodox,9,9,1,False
Joe Slick,80e6d71e14c1d356,No Nickname,6.0,199.0,,Orthodox,16,5,3,False
Ray Sloan,a2d1d3d144fed708,No Nickname,6.1,205.0,,Orthodox,8,1,0,False
Kestutis Smirnovas,1979c80150f630c4,No Nickname,5.1,200.0,,Orthodox,24,8,2,False
Maurice Smith,33e33d51f289d2a1,No Nickname,6.2,221.0,,Orthodox,12,14,0,False
Patrick Smith,46c8ec317aff28ac,No Nickname,6.2,225.0,,Orthodox,20,17,0,False
Scott Smith,3410cf010558dc8b,Hands of Steel,6.0,185.0,70.0,Orthodox,18,11,0,False
Eric Smith,9114c8ded5ccd71d,No Nickname,,,,Southpaw,1,1,0,False
Josh Smith,f626aa1c85f8af03,No Nickname,6.0,155.0,,Orthodox,9,8,0,False
David Smith,e955046551f8c7dd,No Nickname,,155.0,,Orthodox,5,1,0,False
Adam Smith,754968e325d6f60d,No Nickname,,,,Orthodox,0,3,0,False
Dillon Smith,ffee353f55e3aa2c,No Nickname,6.0,170.0,,Orthodox,0,0,0,False
Trevor Smith,f797f0c57a83353e,Hot Sauce,6.3,185.0,75.0,Orthodox,15,10,0,False
Anthony Smith,d4c9dcd330403612,Lionheart,6.4,205.0,76.0,Orthodox,38,22,0,False
Colton Smith,2e25c1d983c26311,No Nickname,6.0,155.0,71.0,Orthodox,7,4,0,False
Gilbert Smith,54ed8dc6f8c31207,No Nickname,5.9,185.0,,Southpaw,12,6,0,False
Leslie Smith,76984112f697631f,The Peacemaker,5.9,135.0,66.0,Orthodox,10,7,1,False
Devonte Smith,207773daeb4afa7b,King Kage,5.9,155.0,76.0,Orthodox,11,4,0,False
Cole Smith,56709e66f1c6008f,The Cole Train,5.11,135.0,67.0,Orthodox,7,2,0,False
Nate Smith,0bbb69f69c9a2eea,The Savage,5.6,125.0,69.0,Switch,6,1,0,False
Braxton Smith,eaa9402e5a7990ad,The Beautiful Monster,5.11,257.0,72.0,Orthodox,5,2,0,False
Elijah Smith,7478b7f959ba61f5,Swift,5.9,135.0,71.0,Orthodox,9,1,0,False
Jacobe Smith,85497ffd934ecf7e,Cobe,5.1,170.0,72.0,Southpaw,11,0,0,False
Walter Smith-Cotito,625b65b45c1c6888,No Nickname,5.8,135.0,,Orthodox,4,5,0,False
Justin Smitley,c5776fa8f4bf77aa,No Nickname,,145.0,,Orthodox,10,7,1,False
Dmitrii Smoliakov,75afb06215a07341,The Lifeguard,6.2,253.0,74.0,Switch,9,3,0,False
Louis Smolka,d2bc285ead803db0,Da Last Samurai,5.9,135.0,68.0,Orthodox,17,9,0,False
Cameron Smotherman,5c84f673b7bb7c15,The Baby-Faced Killa,5.9,135.0,69.0,Orthodox,12,6,0,False
Shimon Smotritsky,1b0491ef0f9c965e,The Assassin,6.2,170.0,74.0,Orthodox,8,2,0,False
Richie Smullen,f75c5ca0d91b9115,No Nickname,5.9,155.0,68.0,Orthodox,3,1,1,False
Devin Smyth,7684c8137b4545ba,No Nickname,5.1,170.0,72.0,Switch,4,2,0,False
Denis Sobolev,03b1e846b09f721d,No Nickname,6.3,216.0,,Orthodox,4,7,0,False
Peter Sobotta,1fcfc3709fe58151,No Nickname,6.0,170.0,75.0,Southpaw,17,7,1,False
Renato Sobral,d468288756ae3982,Babalu,6.1,205.0,75.0,Orthodox,37,11,0,False
Rameau Thierry Sokoudjou,d1152823307d7e7c,The African Assassin,5.1,205.0,78.0,Orthodox,18,18,0,False
Axel Sola,1d2d98ddd05b38fb,No Nickname,6.2,170.0,74.0,Southpaw,11,0,1,False
Alexander Soldatkin,f1451d605bad178e,No Nickname,6.2,250.0,75.0,Orthodox,14,4,0,False
Joe Solecki,af65aa688d13eedf,No Nickname,5.9,155.0,70.0,Orthodox,13,6,0,False
Chris Solomon,324c7a749128df8d,No Nickname,5.11,155.0,,Orthodox,0,0,0,False
Joe Son,83b743fedde154fb,No Nickname,5.4,236.0,,Orthodox,0,4,0,False
Paul Song,9775eabcb1be1a00,No Nickname,,185.0,,Orthodox,2,2,0,False
Song Kenan,32490e80ddab1e5a,The Assassin,6.0,170.0,71.0,Orthodox,22,9,0,False
Song Yadong,efb96bf3e9ada36f,Kung Fu Kid,5.8,135.0,67.0,Orthodox,22,8,1,False
YoungJae Song,0efb0d4ebb950fcb,Super Rookie,5.7,145.0,70.0,Orthodox,6,1,1,False
Hyeonjong Song,c5dc1bf9b78f262c,No Nickname,,135.0,,Orthodox,8,1,0,False
Emrah Sonmez,fe759b24e344d7eb,Anatolian Wolf,5.1,145.0,71.0,Orthodox,14,5,0,False
Chael Sonnen,48d1f690b763934c,No Nickname,6.1,205.0,73.0,Southpaw,29,15,1,False
Cody Sons,3324129f3745b300,No Nickname,5.9,205.0,,Orthodox,3,7,0,False
Jin Soo Son,7c9c6a884be167fe,No Nickname,5.6,135.0,69.0,Orthodox,9,4,0,False
Benardo Sopaj,b6c37948cb226e8c,Lion King,5.6,135.0,66.0,Orthodox,12,3,0,False
Emiliano Sordi,4c9b84d559822830,He-Man,6.2,205.0,,Orthodox,16,7,0,False
Sean Soriano,bd5403efbaa445c0,No Nickname,5.9,145.0,70.0,Orthodox,14,8,0,False
Punahele Soriano,64facb6cc564262d,Puna,5.11,170.0,72.0,Southpaw,12,4,0,False
Hecher Sosa,ec3bd30378d63dd1,Guanche Warrior,5.9,135.0,70.0,Orthodox,13,1,0,False
Dmitry Sosnovskiy,85ff1b9471d35238,Wicked Machine,6.3,240.0,77.0,Orthodox,11,0,0,False
Ben Sosoli,326f94d6cfb1bf25,Combat Wombat,6.0,265.0,72.0,Southpaw,7,3,0,False
Krzysztof Soszynski,59583ff832fe9d68,The Polish Experiment,6.1,205.0,77.0,Open Stance,26,12,1,False
George Sotiropoulos,896c322f56b8be5a,No Nickname,5.1,155.0,71.0,Orthodox,14,7,0,False
Greg Soto,9c669abd35b2522f,No Nickname,5.11,170.0,73.0,Orthodox,9,4,0,False
Alex Soto,d18dbcb0f8e2b55d,Extremo,5.8,135.0,,Southpaw,8,3,1,False
Joe Soto,a4e85a58fbce64b2,One Bad Mofo,5.6,135.0,65.0,Orthodox,18,7,0,False
Mario Soto,cac3aaa66c20bee1,Dr. Mario,6.0,145.0,,Orthodox,7,2,0,False
Andre Soukhamthath,d0e50a3d1b250708,The Asian Sensation,5.9,135.0,70.0,Orthodox,13,8,0,False
Mario Sousa,72782745eb47161a,Coracao Valente,6.3,185.0,79.0,Orthodox,15,3,0,False
Manoel Sousa,5870c541798124ae,Manumito,5.9,155.0,70.0,Orthodox,13,1,0,False
Bobby Southworth,aee8eecfc4bfb1e7,No Nickname,6.2,205.0,,Orthodox,10,6,0,False
Jacare Souza,7a703c565ccaa18f,No Nickname,6.1,185.0,72.0,Orthodox,26,10,0,False
Edimilson Souza,6c7020b859c7a3ce,Kevin,6.0,145.0,74.0,Orthodox,15,5,0,False
Livinha Souza,dab8cfbb6b1db10a,The Brazilian Gangsta,5.3,115.0,63.0,Orthodox,14,4,0,False
Bruno Souza,0e5c4e72237461bb,The Tiger,5.1,145.0,70.0,Orthodox,10,3,0,False
Ketlen Souza,8bd4200561c77a62,Esquentadinha,5.3,115.0,63.0,Orthodox,15,6,0,False
Heraldo Souza,22b43be04d7454d0,Savage,5.11,185.0,73.0,Orthodox,9,2,1,False
Charon Spain,c278e8843b8abfec,No Nickname,5.9,155.0,,Orthodox,14,26,0,False
Chris Spang,411d012af19ecb59,The Kiss,6.2,170.0,,Orthodox,6,3,0,False
Andreas Spang,b9eb5b4ed07d1525,Sweet Swede,6.1,185.0,,Orthodox,9,3,0,False
Ryan Spann,a67f5afa8d6a1b80,Superman,6.5,205.0,79.0,Orthodox,23,11,0,False
Ron Sparks,743fd9080892501d,The Monster,6.5,265.0,,Orthodox,8,3,0,False
Tommy Speer,1411c630ba711b64,No Nickname,5.1,170.0,71.0,Orthodox,21,7,0,False
Patrick Speight,ae4650eb56ab6a11,No Nickname,6.1,170.0,,Orthodox,7,3,0,False
Sean Spencer,ab850a77a0fa487d,Black Magic,5.1,170.0,74.0,Orthodox,12,6,0,False
Felicia Spencer,39d91e95949de3d9,FeeNom,5.6,145.0,68.0,Orthodox,9,3,0,False
Sam Spengler,221b2a3070c7ce3e,The Ram,5.11,185.0,,Orthodox,9,5,0,False
Nick Sperling,7d68f3bec89e08ec,No Nickname,,135.0,,Orthodox,3,4,0,False
Mario Sperry,5f2197acaba7d5ef,Zen Machine,6.2,205.0,,Orthodox,13,4,0,False
Eric Spicely,b9664eae2ac75262,Zebrinha,6.1,185.0,73.0,Orthodox,12,6,0,False
Waachiim Spiritwolf,71caa995674203aa,Native Warrior,5.8,170.0,,Orthodox,12,13,1,False
Daniel Spitz,f86cb5f25d545e0e,No Nickname,6.7,245.0,82.0,Orthodox,6,3,0,False
Serghei Spivac,e2f6b2769aaedd6c,Polar Bear,6.3,260.0,78.0,Orthodox,17,6,0,False
Daniel Spohn,87f3bbf52e6c9dc9,Dragon,6.4,205.0,79.0,Southpaw,15,6,0,False
Pete Spratt,c3ea8deeba00462b,The Secret Weapon,5.9,170.0,,Orthodox,25,23,0,False
Austin Springer,37cc294027f55e4d,No Nickname,5.8,145.0,71.0,Orthodox,12,4,0,False
Georges St-Pierre,6506c1d34da9c013,Rush,5.11,185.0,76.0,Orthodox,26,2,0,False
Bobby Stack,6436029b50a9c255,No Nickname,5.9,155.0,,Orthodox,8,3,0,False
Andreas Stahl,69a400af4420cd6a,Real Steel,5.11,170.0,,Orthodox,10,4,0,False
Ron Stallings,6dd758d34da8d254,The Choir Boy,6.2,170.0,75.0,Southpaw,14,8,0,False
Cody Stamann,bf7ad5628363eec9,The Spartan,5.6,135.0,64.0,Orthodox,21,8,1,False
Cristina Stanciu,175852708cb55776,Barbie,5.3,115.0,,Orthodox,5,2,0,False
Brian Stann,579fcdfcabd23a7b,All American,6.1,205.0,74.0,Orthodox,12,6,0,False
Josh Stansbury,30ea504870f8597b,The Sandman,6.2,205.0,74.0,Orthodox,4,8,0,False
Dion Staring,289a57039d742bfe,Soldier,6.1,235.0,,Orthodox,35,14,0,False
Lucas Stark,93e4754d0984c82f,No Nickname,,155.0,,Orthodox,1,5,0,False
Clifford Starks,5abf827d62f98fee,No Nickname,6.0,185.0,78.0,Orthodox,13,3,0,False
Kalib Starnes,c8136ab8aa32c974,No Nickname,6.3,185.0,74.0,Orthodox,17,11,1,False
Laureano Staropoli,a12a8314adc1c1c9,Pepi,6.1,185.0,71.0,Orthodox,9,5,0,False
Damian Stasiak,42a7e90605df3c8a,Webster,5.5,135.0,70.0,Orthodox,10,6,0,False
Adam Steele,16044bd8762cf794,No Nickname,,170.0,,Orthodox,0,1,0,False
Dominique Steele,68c11c27d4d56572,Non-Stop Action-Packed,5.1,170.0,74.0,Orthodox,14,9,0,False
Ricky Steele,09a6ed4ee97a5606,The Karate Kid,5.9,135.0,74.0,Orthodox,6,0,0,False
Kody Steele,aebaa8cec15b083d,No Nickname,5.9,155.0,71.0,Orthodox,7,1,0,False
Eric Steenberg,377bc9dc0b2745f9,No Nickname,,155.0,,Orthodox,5,1,0,False
Steve Steinbeiss,0b5b6876c2a4723f,The Hooligan,6.3,185.0,75.0,Orthodox,9,4,0,False
Ray Steinbeiss,6000b5ae6c462142,Ipswitch Cobra,5.11,170.0,,Orthodox,14,7,0,False
Dmitri Stepanov,738acab0c6934dd8,No Nickname,6.3,217.0,,Orthodox,0,1,0,False
Jeremy Stephens,18968f97ad34f15c,Lil' Heathen,5.9,155.0,71.0,Orthodox,28,20,0,False
Aljamain Sterling,cb696ebfb6598724,Funk Master,5.7,145.0,71.0,Orthodox,25,5,0,False
Marc Stevens,310c4d4b2b32796b,No Nickname,5.9,155.0,,Orthodox,21,10,0,False
Joe Stevenson,79899ecf62020f6d,Daddy,5.7,145.0,70.0,Orthodox,33,16,0,False
Maia Stevenson,2fee10d5cf86bfca,No Nickname,5.4,115.0,62.0,Orthodox,6,5,0,False
Luke Stewart,27b1a406ac171b19,No Nickname,5.11,170.0,,Orthodox,6,3,0,False
Darren Stewart,a17ad5a5048e8c3f,The Dentist,6.0,205.0,74.0,Orthodox,12,8,0,False
Kyle Stewart,bb61823f76361297,Gunz Up,6.0,170.0,76.0,Orthodox,11,3,0,False
Alex Stiebling,df5a77121ba84a5d,The Brazilian Killa,6.2,205.0,,Southpaw,19,11,1,False
Tyler Stinson,2cf520143e76cd2e,The Evolution,6.3,170.0,,Orthodox,30,10,0,False
Navajo Stirling,b4b496ec2197ee3e,No Nickname,6.4,205.0,79.0,Orthodox,8,0,0,False
Dan Stittgen,cc3147b49c7d7d92,The Anvil,6.1,170.0,,Orthodox,12,5,0,False
Lazar Stojadinovic,4d25497994da569c,The Bronx Bomber,5.7,145.0,68.0,Southpaw,12,5,0,False
Denis Stojnic,a421465acbe59c77,No Nickname,6.0,245.0,,Orthodox,13,3,0,False
Julija Stoliarenko,a78a87d8c2bbb1cb,No Nickname,5.7,125.0,66.0,Orthodox,11,10,2,False
Dustin Stoltzfus,71505842fb6455c3,No Nickname,6.0,185.0,75.0,Orthodox,16,8,0,False
Niklas Stolze,62f7097c04311193,Green Mask,6.1,155.0,74.0,Switch,12,6,0,False
Ken Stone,fbf0947399d14323,No Nickname,5.8,135.0,71.0,Southpaw,11,4,0,False
Ryan Stonitsch,8d477c3fbe001f9d,No Nickname,5.9,170.0,,Southpaw,8,1,0,False
George Stork,61dd409cb40d1a55,No Nickname,5.1,185.0,,Orthodox,7,9,0,False
Rick Story,5b5307450405abf0,The Horror,5.9,170.0,71.0,Southpaw,19,9,0,False
Darko Stosic,025f0b1b58fbad01,No Nickname,6.0,205.0,76.0,Orthodox,13,4,0,False
Greg Stott,91181b29be041f1c,Ranger,5.7,220.0,,Southpaw,0,1,0,False
Curtis Stout,e09dbbd5fe3f0fe2,No Nickname,6.1,185.0,,Southpaw,11,12,1,False
Sam Stout,501b07aec9b8fc2d,Hands of Stone,5.9,155.0,70.0,Orthodox,20,12,1,False
Tim Stout,e1a4568fec1fc24f,No Nickname,5.11,185.0,,Orthodox,12,10,0,False
Jesse Strader,8c39367b53eadf8a,Sui Generis,5.7,135.0,70.0,Orthodox,5,3,0,False
Gennaro Strangis,495add4fbede0a44,No Nickname,,,,Orthodox,0,1,0,False
Dave Strasser,980b4e712489098e,No Nickname,5.1,170.0,,Orthodox,25,8,0,False
Daniel Straus,15347cd4cdf01b03,No Nickname,5.7,145.0,71.0,Orthodox,24,7,0,False
Gerald Strebendt,04f9fe830cf13482,The Finishing Machine,5.9,155.0,,Orthodox,9,7,0,False
Sean Strickland,0d8011111be000b2,No Nickname,6.1,185.0,76.0,Orthodox,29,7,0,False
Mark Striegl,ef1182eb28c17d4e,Mugen,5.8,145.0,70.0,Southpaw,18,4,0,False
Hans Stringer,523f6ad11dbe9b53,No Nickname,6.3,205.0,,Orthodox,22,8,3,False
Stefan Struve,ebc1f40e00e0c481,Skyscraper,6.11,265.0,84.0,Orthodox,33,13,0,False
Josh Stuart,601cf40c09090853,No Nickname,5.9,160.0,,Orthodox,1,4,0,False
Mike Stumpf,c0c36a5b3d5bbdd5,No Nickname,5.1,170.0,,Orthodox,11,4,0,False
Kyle Sturgeon,d30415ec5e8783cd,No Nickname,6.3,225.0,,Switch,0,1,0,False
Tatiana Suarez,b08012bbe542592a,No Nickname,5.5,115.0,66.0,Southpaw,12,1,0,False
Masanori Suda,3a7513372f79c8c8,No Nickname,5.9,183.0,,Orthodox,22,11,3,False
Genki Sudo,99dd0147dc4ef80c,Neo-Samurai,5.9,155.0,,Orthodox,15,4,2,False
Lucasz Sudolski,b160e4f251283d70,No Nickname,6.4,205.0,75.0,Orthodox,8,1,0,False
Daisuke Sugie,8215e4fe24e8e81b,Amazon,5.6,160.0,,Orthodox,10,8,1,False
Takashi Sugiura,06c60fc2c8dcd7bd,No Nickname,5.11,225.0,,Southpaw,1,3,0,False
Naho Sugiyuma,b205d4f2ff44bc89,Sugi Rock,5.1,105.0,,Orthodox,12,5,0,False
 Sulangrangbo,1dd1a3aacde66f72,No Nickname,5.9,135.0,66.0,Southpaw,10,3,0,False
George Sullivan,6c7e25571490aa3b,The Silencer,6.0,170.0,73.0,Orthodox,17,7,0,False
Amar Suloev,7aa88401f93ce836,No Nickname,5.9,183.0,,Orthodox,24,7,0,False
Magomed Sultanakhmedov,fe1fdc6be470f773,No Nickname,6.2,185.0,,Southpaw,18,6,0,False
Justin Sumter,31f9a1f56cbb6ac5,No Nickname,6.2,185.0,80.0,Southpaw,7,3,0,False
 Sumudaerji,3cf18e01cb6cbde3,The Tibetan Eagle,5.8,125.0,72.0,Southpaw,18,7,0,False
Rama Supandhi,6d537248fe7cccf1,Hellboy,5.5,125.0,66.0,Southpaw,8,4,0,False
Aji Susilo,22af3546bd967280,No Nickname,5.1,155.0,,Orthodox,6,4,0,False
Baisangur Susurkaev,d1feea7a4bdcd503,Hunter,6.2,185.0,79.0,Orthodox,11,0,0,False
Louie Sutherland,cdb7b38b1b357f26,Vanilla Gorilla,6.3,264.0,76.0,Orthodox,10,4,0,False
Jason Suttie,cc5834a495d1ea08,Nobunaga,6.0,210.0,,Orthodox,0,1,0,False
Joel Sutton,a6a9ab5a824e8f66,No Nickname,5.11,205.0,,Orthodox,2,4,1,False
Chad Sutton,556347e2b0e33979,No Nickname,6.1,185.0,,Orthodox,2,2,0,False
Danilo Suzart,3d99e5aa85d7576a,No Nickname,6.0,260.0,,Orthodox,9,2,0,False
Martin Svensson,bcad7223af3c19da,No Nickname,6.1,155.0,,Orthodox,15,6,0,False
Daniel Swain,cc39185f2d7d89e4,No Nickname,5.9,145.0,70.0,Orthodox,20,10,1,False
Cub Swanson,d247691a6c0e9034,No Nickname,5.8,145.0,70.0,Orthodox,30,14,0,False
Mike Swick,9fe85152f351e737,Quick,6.1,170.0,77.0,Orthodox,15,6,0,False
Floyd Sword,5330fe7e4c3af81c,No Nickname,6.0,185.0,,Orthodox,12,3,0,False
